"","video","frame_index","slidedFather","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"160","F1044C2",160,0.013604672,0.00011847354,NA,0.003237262,15.5247722080318,10.8424288687336,NA,14.2475660472602
"161","F1044C2",161,0.016761768,0.00012270474,NA,0.003218816,15.8296069125983,10.9235220479152,NA,14.2412162857374
"162","F1044C2",162,0.01720131,0.00013539834,NA,0.00332949,15.8820354493048,11.0046150695369,NA,14.2685309988751
"163","F1044C2",163,0.01476692,0.00014386074,NA,0.0030528,15.0866091734596,11.0492437797997,NA,14.1645555074171
"164","F1044C2",164,0.0107561028,0.00012270472,NA,0.002859118,14.2257965089958,10.8530776140777,NA,14.1062143471458
"165","F1044C2",165,0.0060986456,0.00011847354,NA,0.003412496,13.3354645155329,10.7955413571473,NA,14.2684004907827
"166","F1044C2",166,0.0021005028,0.00012693596,NA,0.00345861,12.4025666453622,10.8977067970202,NA,14.2839118661977
"167","F1044C2",167,0.0001944128,0.00010577992,NA,0.003126584,11.6665241424836,10.7355202810972,NA,14.1873416868604
"168","F1044C2",168,0.0002366764,6.769912e-05,NA,0.00339405,11.8281808312863,10.2750032624984,NA,14.2885957428239
"169","F1044C2",169,0.0002070918,6.769912e-05,NA,0.003384826,11.634883207555,10.2750032624984,NA,14.2853432716901
"170","F1044C2",170,0.0002958454,5.923674e-05,NA,0.00296057,11.8752357316855,10.0552811198845,NA,14.1743440069063
"171","F1044C2",171,0.0018046582,4.231194e-05,NA,0.003135808,12.8015885456285,9.73339353739768,NA,14.2242754089466
"172","F1044C2",172,0.0038375382,4.654318e-05,NA,0.00301591,13.32349806456,9.77802272034022,NA,14.1735195706609
"173","F1044C2",173,0.0057605246,6.769918e-05,NA,0.002849898,13.9476763260208,10.1363746141858,NA,14.1168948163691
"174","F1044C2",174,0.0064621004,6.346798e-05,NA,0.002951352,14.6188230340681,10.0552814350042,NA,14.1500537314521
"175","F1044C2",175,0.006724134,7.616154e-05,NA,0.002813008,14.8264200687011,10.3325398345485,NA,14.094656612918
"176","F1044C2",176,0.007003074,8.462392e-05,NA,0.002545542,14.8595785017121,10.5522619771624,NA,14.0123975310978
"177","F1044C2",177,0.007544054,7.61615e-05,NA,0.002813008,14.9067691438733,10.4500965372895,NA,14.1118779475925
"178","F1044C2",178,0.007531384,5.07743e-05,NA,0.00288679,14.905505554509,10.305577555495,NA,14.1390376174781
"179","F1044C2",179,0.008232962,4.654312e-05,NA,0.002739222,15.0406161410465,10.1322913512047,NA,14.0887745597188
"180","F1044C2",180,0.008926086,2.961836e-05,NA,0.003080472,15.2398831778046,9.96882013728594,NA,14.204908344219
"181","F1044C2",181,0.007611686,5.500558e-05,NA,0.003181924,14.9853560696918,10.3350247587081,NA,14.2401993743321
"182","F1044C2",182,0.005908456,5.077438e-05,NA,0.003034356,14.768567087871,10.199869460072,NA,14.1914747961231
"183","F1044C2",183,0.006115546,7.616158e-05,NA,0.003145032,14.7882813629214,10.4069452111709,NA,14.2263456387712
"184","F1044C2",184,0.006905874,8.885514e-05,NA,0.00313581,14.8763516016666,10.7535182106012,NA,14.2227423178619
"185","F1044C2",185,0.007324284,0.00011001114,NA,0.00279456,14.9408797805383,10.7719847500157,NA,14.1066085333618
"186","F1044C2",186,0.008385102,7.193034e-05,NA,0.00295135,15.1655005347897,10.6065715443757,NA,14.1512371160658
"187","F1044C2",187,0.008131522,7.193034e-05,NA,0.002748444,15.0966471288659,10.6065715443757,NA,14.0558518446836
"188","F1044C2",188,0.006457884,5.077434e-05,NA,0.002739222,14.8123702257931,10.1586316770687,NA,14.0531675219361
"189","F1044C2",189,0.005671782,5.500558e-05,NA,0.003006688,14.7248907782158,10.2144181557469,NA,14.1378641226216
"190","F1044C2",190,0.005460464,5.500558e-05,NA,0.00326493,14.6948945721081,10.2144181557469,NA,14.2313318189701
"191","F1044C2",191,0.005206882,8.039278e-05,NA,0.003025132,14.65971642903,10.377169017491,NA,14.1583087191787
"192","F1044C2",192,0.006005664,8.462398e-05,NA,0.003403274,14.8258209420796,10.4582621966727,NA,14.3103663757108
"193","F1044C2",193,0.007248214,8.462398e-05,NA,0.003523172,15.0666153527162,10.4582621966727,NA,14.3427348191234
"194","F1044C2",194,0.0075187,6.346798e-05,NA,0.003412496,15.1012024780577,10.3613650189224,NA,14.3119045971064
"195","F1044C2",195,0.008368194,6.346798e-05,NA,0.003366382,15.2014159173928,10.3613650189224,NA,14.2981062706376
"196","F1044C2",196,0.009441688,4.654316e-05,NA,0.003246484,15.3205338607266,10.0867113559058,NA,14.2483272209555
"197","F1044C2",197,0.010481376,3.808078e-05,NA,0.003006688,15.4306581021825,9.81205867763834,NA,14.1659316828034
"198","F1044C2",198,0.012581884,4.231196e-05,NA,0.002905236,15.5868289708904,9.9853448819287,NA,14.1388969042304
"199","F1044C2",199,0.01722666,5.077434e-05,NA,0.002896012,15.8499523462991,9.97418746802314,NA,14.136099341929
