"","video","frame_index","slidedFather","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"102","F1044R2",102,3.21006e-06,1.851818e-05,NA,0.00019795124,8.96021698302585,9.9991223089034,NA,11.026311763225
"103","F1044R2",103,3.21006e-06,2.962908e-05,NA,0.00037610728,8.96021698302585,10.066699526916,NA,11.6151995165172
"104","F1044R2",104,0,3.333272e-05,NA,0.00049487792,NA,9.82583551376342,NA,12.1281892636587
"105","F1044R2",105,0,3.333272e-05,NA,0.0005047754,NA,9.82583551376342,NA,12.2092817464263
"106","F1044R2",106,3.21006e-06,2.222182e-05,NA,0.0004552876,8.96021698302585,9.70049603070416,NA,12.3376888007777
"107","F1044R2",107,3.21006e-06,1.481454e-05,NA,0.0003464144,8.96021698302585,9.65254871862343,NA,12.288881315442
"108","F1044R2",108,3.21006e-06,3.70364e-06,NA,0.0001583608,8.96021698302585,9.10324347430567,NA,11.9179947816391
"109","F1044R2",109,3.21006e-06,3.70364e-06,NA,2.96926e-05,8.96021698302585,9.10324347430567,NA,11.1848252109842
"110","F1044R2",110,3.21006e-06,3.70364e-06,NA,0,8.96021698302585,9.10324347430567,NA,NA
"111","F1044R2",111,0,3.70364e-06,NA,0,NA,9.10324347430567,NA,NA
"112","F1044R2",112,0,3.70364e-06,NA,1.979512e-05,NA,9.10324347430567,NA,10.7793627971464
"113","F1044R2",113,0,3.70364e-06,NA,1.979512e-05,NA,9.10324347430567,NA,10.7793627971464
"114","F1044R2",114,3.21006e-06,0,NA,1.979512e-05,8.96021698302585,NA,NA,10.7793627971464
"115","F1044R2",115,3.21006e-06,0,NA,3.959024e-05,8.96021698302585,NA,NA,10.7793627971464
"116","F1044R2",116,3.21006e-06,3.70364e-06,NA,5.938536e-05,8.96021698302585,9.10324347430567,NA,10.7793627971464
"117","F1044R2",117,3.21006e-06,7.40728e-06,NA,3.959024e-05,8.96021698302585,9.10324347430567,NA,10.7793627971464
"118","F1044R2",118,3.21006e-06,7.40728e-06,NA,6.928284e-05,8.96021698302585,9.10324347430567,NA,10.9145169350924
"119","F1044R2",119,0,7.40728e-06,NA,7.91804e-05,NA,9.10324347430567,NA,10.7074416054659
"120","F1044R2",120,0,1.111092e-05,NA,8.907788e-05,NA,9.10324347430567,NA,10.8088072089254
"121","F1044R2",121,0,7.40728e-06,NA,0.00011877056,NA,9.10324347430567,NA,11.0378798918939
"122","F1044R2",122,0,3.70364e-06,NA,0.00011877056,NA,9.10324347430567,NA,11.0378798918939
"123","F1044R2",123,0,3.70364e-06,NA,9.897552e-05,NA,9.10324347430567,NA,10.7632274932945
"124","F1044R2",124,0,3.70364e-06,NA,0.00046518596,NA,9.10324347430567,NA,11.6726245118125
"125","F1044R2",125,0,2.22218e-05,NA,0.00044539092,NA,10.8950011435011,NA,11.397972113213
"126","F1044R2",126,0,4.073998e-05,NA,0.00041569824,NA,10.8038407251109,NA,11.1688994302445
"127","F1044R2",127,0,5.185088e-05,NA,0.00071262424,NA,10.6031784710543,NA,11.6326016049912
"128","F1044R2",128,0,5.185088e-05,NA,0.0007225218,NA,10.6031784710543,NA,11.7712310411032
"129","F1044R2",129,3.21006e-06,7.407268e-05,NA,0.0003464138,8.96021698302585,10.676134139166,NA,11.2830878787144
"130","F1044R2",130,6.42012e-06,5.185088e-05,NA,0.0003464138,8.96021698302585,10.6031784710543,NA,11.2830878787144
"131","F1044R2",131,6.42012e-06,3.703634e-05,NA,0.0003464138,8.96021698302585,10.066699526916,NA,11.2830878787144
"132","F1044R2",132,6.42012e-06,6.666544e-05,NA,0.0001385658,8.96021698302585,10.4997941276918,NA,10.9820952389394
"133","F1044R2",133,6.42012e-06,7.036908e-05,NA,0.00098975668,8.96021698302585,10.1506564643452,NA,11.9281428540814
"134","F1044R2",134,3.21006e-06,4.814728e-05,NA,0.00228633668,8.96021698302585,9.90254157129327,NA,12.5347968156919
"135","F1044R2",135,0,4.814728e-05,NA,0.00337506912,NA,9.90254157129327,NA,13.4767030088722
"136","F1044R2",136,0,4.814728e-05,NA,0.004246054,NA,9.90254157129327,NA,14.2380354170173
"137","F1044R2",137,0,1.481456e-05,NA,0.0042064638,NA,9.33429253449232,NA,14.1204781738458
"138","F1044R2",138,0,1.481456e-05,NA,0.0033948632,NA,9.33429253449232,NA,13.5833626741792
"139","F1044R2",139,0,2.222184e-05,NA,0.0024446972,NA,9.44981706458564,NA,13.3193925309615
"140","F1044R2",140,0,3.703638e-05,NA,0.0019102272,NA,9.6577609487488,NA,13.1860962651998
"141","F1044R2",141,0,6.666554e-05,NA,0.0016924812,NA,10.09720610422,NA,13.1300359382049
"142","F1044R2",142,3.21006e-06,7.777644e-05,NA,0.0023952074,8.96021698302585,10.280464034591,NA,13.6742948748816
"143","F1044R2",143,3.21006e-06,7.777644e-05,NA,0.002553568,8.96021698302585,10.280464034591,NA,13.9341510430742
"144","F1044R2",144,3.21006e-06,7.036916e-05,NA,0.0023061296,8.96021698302585,10.4014823795224,NA,13.6835987957811
"145","F1044R2",145,3.21006e-06,5.555462e-05,NA,0.0017419696,8.96021698302585,10.372131010896,NA,13.5721821813066
"146","F1044R2",146,4.173086e-05,2.96291e-05,NA,0.0010689356,10.202671346321,9.87077147863063,NA,13.3276685074428
"147","F1044R2",147,0.0002985368,1.111092e-05,NA,0.0005641616,12.3998981158348,9.44981706458564,NA,12.9570509309236
"148","F1044R2",148,0.0011235248,1.111092e-05,NA,0.0009897576,13.1030308089712,9.44981706458564,NA,13.3181666705132
"149","F1044R2",149,0.0020608648,1.85182e-05,NA,0.001068938,13.4865164644991,9.56534159467896,NA,13.5140954091324
"150","F1044R2",150,0.0030399348,2.592548e-05,NA,0.001068938,13.7253192707945,9.62310385972563,NA,13.5140954091324
"151","F1044R2",151,0.004455574,4.81472e-05,NA,0.001068938,14.4515163384262,9.96967643748613,NA,13.5140954091324
"152","F1044R2",152,0.006067026,7.0369e-05,NA,0.00083139556,14.8462633906324,10.1547413786891,NA,12.4411354537124
"153","F1044R2",153,0.007354258,6.666536e-05,NA,0.00038600476,15.0342885836911,10.417615854785,NA,12.048250144055
"154","F1044R2",154,0.008657538,5.925808e-05,NA,0.00103924476,15.2085809468216,10.6246909214248,NA,12.5617323589473
"155","F1044R2",155,0.009649448,6.29617e-05,NA,0.00177166476,15.3485175505138,10.75984535745,NA,13.0188696378054
"156","F1044R2",156,0.010163058,6.66655e-05,NA,0.00248428876,15.4090120520256,10.799108119368,NA,13.2876719675559
"157","F1044R2",157,0.01038777,8.51837e-05,NA,0.0037907672,15.431690750226,11.0011536599572,NA,14.265741872205
"158","F1044R2",158,0.00967835,9.62946e-05,NA,0.00386005,15.3498368926656,10.8013287357032,NA,14.3257627008862
"159","F1044R2",159,0.00837828,0.0001296274,NA,0.003315684,15.1762282763204,10.9011568388949,NA,14.1130588057399
"160","F1044R2",160,0.007171296,0.0001481455,NA,0.002791112,14.986683555037,11.0973222394882,NA,13.8611493904237
"161","F1044R2",161,0.0053255086,0.0001259236,NA,0.002167566,14.4305279971864,10.8775991817441,NA,13.4452610820877
"162","F1044R2",162,0.0032582192,8.51836e-05,NA,0.00087098512,13.573656869802,10.721714535863,NA,12.6058206135505
"163","F1044R2",163,0.0020127124,0.0001148127,NA,0.00068293152,13.1360340820752,11.0465354864448,NA,12.3625414364244
"164","F1044R2",164,0.00108821274,9.25908e-05,NA,0.00042559412,12.3218871265979,10.7718816642646,NA,11.9088036597446
"165","F1044R2",165,0.00033063688,6.29618e-05,NA,0.00022764368,11.3660626007513,10.634948563717,NA,11.2998999035022
"166","F1044R2",166,0.00026322548,5.18509e-05,NA,0.00026723388,11.2051881726413,10.8514958641048,NA,11.3734448249854
"167","F1044R2",167,0.00029532608,5.18509e-05,NA,0.00041569736,11.3546308343967,10.8514958641048,NA,11.8014581527764
"168","F1044R2",168,0.00017976368,1.481454e-05,NA,0.00073241896,11.0892564115263,9.65254871862343,NA,12.1233457352632
"169","F1044R2",169,0.00026964554,2.592544e-05,NA,0.00276142636,11.4666702582608,9.9991223089034,NA,12.9711321628834
"170","F1044R2",170,0.0003531072,4.814724e-05,NA,0.0059385488,11.994481368161,10.2977485871026,NA,14.1260428284384
"171","F1044R2",171,0.0003691574,5.185088e-05,NA,0.0091948406,12.046046756892,9.9991223089034,NA,14.7800149025611
"172","F1044R2",172,0.0003563172,5.185088e-05,NA,0.011550462,11.9987692198899,9.9991223089034,NA,15.3216250220246
"173","F1044R2",173,0.000391628,5.925814e-05,NA,0.012431346,12.1213904339751,10.2737749310623,NA,15.5558119331932
"174","F1044R2",174,0.0003691576,3.703634e-05,NA,0.010837832,12.0737083890399,10.066699526916,NA,15.2583333993919
"175","F1044R2",175,0.0003723678,3.333272e-05,NA,0.0077101974,12.0807269445726,10.0059259146558,NA,14.4617747623958
"176","F1044R2",176,0.00030816654,3.703636e-05,NA,0.00435493,11.6011482864929,10.2369749748425,NA,13.5145348600112
"177","F1044R2",177,0.00030816654,4.074e-05,NA,0.002038898,11.6011482864929,9.95354209970827,NA,13.015185732887
"178","F1044R2",178,0.00044298894,2.96291e-05,NA,0.001573712,11.8034680912282,9.87077147863063,NA,12.9245670021327
"179","F1044R2",179,0.00060349314,2.96291e-05,NA,0.001524224,12.0179960570628,9.87077147863063,NA,12.902071344028
"180","F1044R2",180,0.00069658494,1.85182e-05,NA,0.0018904346,12.1566252783335,9.56534159467896,NA,13.2959597709432
"181","F1044R2",181,0.0007126352,3.333272e-05,NA,0.002375416,12.4071770709803,9.93154509089081,NA,13.8664869377443
"182","F1044R2",182,0.0006644842,9.259088e-05,NA,0.0022269534,12.5919040234928,10.8759491153726,NA,13.6159352100608
"183","F1044R2",183,0.0004526202,0.00013333088,NA,0.00142525096,12.4059147267062,11.0322462778466,NA,12.7345913408938
"184","F1044R2",184,0.000247175,0.00081479888,NA,0.00100955296,11.7906378879811,11.6894323521289,NA,12.4622675787285
"185","F1044R2",185,0.0001059322,0.0014851576,NA,0.00060375208,11.3168432748362,12.5927001111747,NA,11.6952538045259
"186","F1044R2",186,0.0001637134,0.0015036758,NA,0.00016825848,11.7411658788209,12.7139274355282,NA,11.2273025802574
"187","F1044R2",187,0.0003081664,0.0014666394,NA,0.00027713168,11.9975947965153,12.5364664334958,NA,11.4876659994375
"188","F1044R2",188,0.0005200304,0.0014666394,NA,0.00027713168,12.2280502199828,12.5364664334958,NA,11.4876659994375
"189","F1044R2",189,0.0009501796,0.0008185042,NA,0.00027713168,12.7277903281641,11.9329249539765,NA,11.4876659994375
"190","F1044R2",190,0.0015825626,0.00014814548,NA,0.00054436656,13.2703501725654,11.0296571949306,NA,12.1562038237468
"191","F1044R2",191,0.002542373,0.00011110912,NA,0.00060375196,13.7827239538128,10.5500783367381,NA,12.2961079511504
"192","F1044R2",192,0.004124936,8.888736e-05,NA,0.00078190736,14.278963183332,10.1608969240814,NA,12.4766410786365
"193","F1044R2",193,0.007023632,6.29619e-05,NA,0.0013262738,14.8162858821099,9.95857666810804,NA,13.4829792899915
"194","F1044R2",194,0.010596442,3.703638e-05,NA,0.0014945324,15.2471793510002,9.6577609487488,NA,13.3702693192135
"195","F1044R2",195,0.013861078,2.96291e-05,NA,0.0012470926,15.5994360710242,9.62310352221959,NA,12.974068293808
"196","F1044R2",196,0.015446856,3.703636e-05,NA,0.0016627908,15.7846601746429,9.89775614437847,NA,13.2513274547033
"197","F1044R2",197,0.01572614,4.444362e-05,NA,0.0033354768,15.8146396078352,10.1724087665374,NA,13.6038819656994
"198","F1044R2",198,0.014169252,3.333272e-05,NA,0.0056712928,15.6758032852684,9.82583551376342,NA,13.9341616366689
"199","F1044R2",199,0.01055792,3.333272e-05,NA,0.0079576342,15.2277559042708,9.82583551376342,NA,14.4702050391752
"200","F1044R2",200,0.0066769512,3.703636e-05,NA,0.009422474,14.3940151544595,9.68131710587187,NA,15.1977225901785
"201","F1044R2",201,0.0040511112,3.703636e-05,NA,0.009135444,14.0757480734978,9.68131710587187,NA,15.0518193044864
"202","F1044R2",202,0.00206086154,7.777626e-05,NA,0.007363784,12.8686687046143,9.98940585691339,NA,14.6319715008505
"203","F1044R2",203,0.00050718954,7.777626e-05,NA,0.00473104,12.110790341183,9.98940585691339,NA,14.1482401331731
"204","F1044R2",204,8.667174e-05,7.407262e-05,NA,0.00228633756,10.8443818940198,9.8507764208014,NA,13.0455539667637
"205","F1044R2",205,4.494094e-05,0.00010740538,NA,0.00084129296,10.4601557550581,10.3112934394002,NA,12.3991297741655
"206","F1044R2",206,4.8151e-05,0.00012221988,NA,0.00062354676,10.0851710620501,10.4807527543297,NA,12.0618500732604
